Week Ending Date,Report Date,Date,Weighted Prices,Sales
05/03/2014,05/07/2014,05/03/2014,2.2463,"11,138,423"
04/26/2014,04/30/2014,04/26/2014,2.2908,"11,907,666"
04/26/2014,04/30/2014,04/19/2014,2.3615,"13,262,738"
04/26/2014,04/30/2014,04/12/2014,2.4156,"12,813,039"
04/26/2014,04/30/2014,04/05/2014,2.3990,"10,636,462"
04/26/2014,04/30/2014,03/29/2014,2.3443,"11,890,324"
04/19/2014,04/23/2014,03/22/2014,2.2644,"11,406,725"
04/19/2014,04/23/2014,03/29/2014,2.3450,"11,843,202"
04/19/2014,04/23/2014,04/05/2014,2.3990,"10,636,462"
04/19/2014,04/23/2014,04/12/2014,2.4156,"12,813,039"
04/19/2014,04/23/2014,04/19/2014,2.3605,"13,060,988"
04/12/2014,04/16/2014,04/12/2014,2.4149,"12,395,453"
04/12/2014,04/16/2014,04/05/2014,2.3990,"10,636,462"
04/12/2014,04/16/2014,03/29/2014,2.3443,"11,890,081"
04/12/2014,04/16/2014,03/22/2014,2.2644,"11,406,725"
04/12/2014,04/16/2014,03/15/2014,2.2043,"10,783,558"
04/05/2014,04/09/2014,03/08/2014,2.1870,"12,575,597"
04/05/2014,04/09/2014,03/15/2014,2.2043,"10,783,558"
04/05/2014,04/09/2014,03/22/2014,2.2645,"11,406,725"
04/05/2014,04/09/2014,03/29/2014,2.3443,"11,890,081"
04/05/2014,04/09/2014,04/05/2014,2.3983,"10,457,391"
03/29/2014,04/02/2014,03/29/2014,2.3450,"11,843,202"
03/29/2014,04/02/2014,03/22/2014,2.2645,"11,406,725"
03/29/2014,04/02/2014,03/15/2014,2.2043,"10,783,558"
03/29/2014,04/02/2014,03/08/2014,2.1872,"12,575,597"
03/29/2014,04/02/2014,03/01/2014,2.2303,"9,627,733"
03/22/2014,03/26/2014,02/22/2014,2.2553,"10,797,249"
03/22/2014,03/26/2014,03/01/2014,2.2303,"9,627,733"
03/22/2014,03/26/2014,03/08/2014,2.1872,"12,580,817"
03/22/2014,03/26/2014,03/15/2014,2.2043,"10,783,558"
03/22/2014,03/26/2014,03/22/2014,2.2650,"11,278,523"
03/15/2014,03/19/2014,03/15/2014,2.2044,"11,084,737"
03/15/2014,03/19/2014,03/08/2014,2.1872,"12,575,597"
03/15/2014,03/19/2014,03/01/2014,2.2303,"9,627,733"
03/15/2014,03/19/2014,02/22/2014,2.2553,"10,797,249"
03/15/2014,03/19/2014,02/15/2014,2.3218,"9,090,078"
03/08/2014,03/12/2014,02/08/2014,2.2779,"9,825,789"
03/08/2014,03/12/2014,02/15/2014,2.3218,"9,090,078"
03/08/2014,03/12/2014,02/22/2014,2.2552,"10,797,249"
03/08/2014,03/12/2014,03/01/2014,2.2303,"9,627,733"
03/08/2014,03/12/2014,03/08/2014,2.1878,"12,535,181"
03/01/2014,03/05/2014,03/01/2014,2.2303,"9,521,750"
03/01/2014,03/05/2014,02/22/2014,2.2553,"10,797,249"
03/01/2014,03/05/2014,02/15/2014,2.3218,"9,090,078"
03/01/2014,03/05/2014,02/08/2014,2.2779,"9,825,789"
03/01/2014,03/05/2014,02/01/2014,2.2270,"9,628,023"
02/22/2014,02/26/2014,01/25/2014,2.1364,"9,712,789"
02/22/2014,02/26/2014,02/01/2014,2.2270,"9,628,023"
02/22/2014,02/26/2014,02/08/2014,2.2779,"9,825,789"
02/22/2014,02/26/2014,02/15/2014,2.3218,"9,090,078"
02/22/2014,02/26/2014,02/22/2014,2.2552,"10,736,698"
02/15/2014,02/20/2014,02/15/2014,2.3216,"9,006,366"
02/15/2014,02/20/2014,02/08/2014,2.2777,"9,825,789"
02/15/2014,02/20/2014,02/01/2014,2.2270,"9,628,055"
02/15/2014,02/20/2014,01/25/2014,2.1364,"9,712,789"
02/15/2014,02/20/2014,01/18/2014,2.0690,"10,181,065"
02/08/2014,02/12/2014,01/11/2014,2.0046,"10,436,567"
02/08/2014,02/12/2014,01/18/2014,2.0690,"10,181,065"
02/08/2014,02/12/2014,01/25/2014,2.1364,"9,712,789"
02/08/2014,02/12/2014,02/01/2014,2.2270,"9,628,055"
02/08/2014,02/12/2014,02/08/2014,2.2781,"9,274,891"
02/01/2014,02/05/2014,02/01/2014,2.2271,"9,594,604"
02/01/2014,02/05/2014,01/25/2014,2.1366,"9,629,166"
02/01/2014,02/05/2014,01/18/2014,2.0690,"10,181,065"
02/01/2014,02/05/2014,01/11/2014,2.0046,"10,436,567"
02/01/2014,02/05/2014,01/04/2014,1.9545,"10,697,432"
01/25/2014,01/29/2014,12/28/2013,1.9122,"7,601,067"
01/25/2014,01/29/2014,01/04/2014,1.9545,"10,697,432"
01/25/2014,01/29/2014,01/11/2014,2.0046,"10,436,567"
01/25/2014,01/29/2014,01/18/2014,2.0690,"10,181,065"
01/25/2014,01/29/2014,01/25/2014,2.1382,"9,068,969"
01/18/2014,01/23/2014,01/18/2014,2.0722,"9,782,801"
01/18/2014,01/23/2014,01/11/2014,2.0046,"10,436,567"
01/18/2014,01/23/2014,01/04/2014,1.9545,"10,697,432"
01/18/2014,01/23/2014,12/28/2013,1.9122,"7,601,067"
01/18/2014,01/23/2014,12/21/2013,1.8889,"10,193,767"
01/11/2014,01/15/2014,12/14/2013,1.8700,"10,314,002"
01/11/2014,01/15/2014,12/21/2013,1.8889,"10,193,767"
01/11/2014,01/15/2014,12/28/2013,1.9122,"7,601,067"
01/11/2014,01/15/2014,01/04/2014,1.9545,"10,697,432"
01/11/2014,01/15/2014,01/11/2014,2.0050,"9,581,162"
01/04/2014,01/08/2014,01/04/2014,1.9579,"8,350,632"
01/04/2014,01/08/2014,12/28/2013,1.9122,"7,601,067"
01/04/2014,01/08/2014,12/21/2013,1.8889,"10,193,854"
01/04/2014,01/08/2014,12/14/2013,1.8700,"10,314,002"
01/04/2014,01/08/2014,12/07/2013,1.8419,"12,017,095"
12/28/2013,01/02/2014,11/30/2013,1.8456,"8,335,703"
12/28/2013,01/02/2014,12/07/2013,1.8419,"12,017,095"
12/28/2013,01/02/2014,12/14/2013,1.8699,"10,314,002"
12/28/2013,01/02/2014,12/21/2013,1.8889,"10,193,854"
12/28/2013,01/02/2014,12/28/2013,1.9133,"7,474,584"
12/21/2013,12/26/2013,12/21/2013,1.8888,"10,108,383"
12/21/2013,12/26/2013,12/14/2013,1.8699,"10,314,002"
12/21/2013,12/26/2013,12/07/2013,1.8419,"12,017,095"
12/21/2013,12/26/2013,11/30/2013,1.8456,"8,335,703"
12/21/2013,12/26/2013,11/23/2013,1.8698,"11,372,539"
12/14/2013,12/18/2013,11/16/2013,1.8766,"12,259,431"
12/14/2013,12/18/2013,11/23/2013,1.8698,"11,372,539"
12/14/2013,12/18/2013,11/30/2013,1.8456,"8,335,703"
12/14/2013,12/18/2013,12/07/2013,1.8419,"12,017,095"
12/14/2013,12/18/2013,12/14/2013,1.8728,"9,517,738"
12/07/2013,12/11/2013,12/07/2013,1.8430,"11,851,657"
12/07/2013,12/11/2013,11/30/2013,1.8456,"8,335,703"
12/07/2013,12/11/2013,11/23/2013,1.8698,"11,372,539"
12/07/2013,12/11/2013,11/16/2013,1.8766,"12,259,431"
12/07/2013,12/11/2013,11/09/2013,1.8566,"10,443,180"
11/30/2013,12/04/2013,11/02/2013,1.8248,"11,474,162"
11/30/2013,12/04/2013,11/09/2013,1.8566,"10,443,180"
11/30/2013,12/04/2013,11/16/2013,1.8766,"12,259,431"
11/30/2013,12/04/2013,11/23/2013,1.8698,"11,372,539"
11/30/2013,12/04/2013,11/30/2013,1.8456,"8,335,703"
11/23/2013,11/27/2013,11/23/2013,1.8698,"11,372,539"
11/23/2013,11/27/2013,11/16/2013,1.8766,"12,259,431"
11/23/2013,11/27/2013,11/09/2013,1.8566,"10,443,180"
11/23/2013,11/27/2013,11/02/2013,1.8248,"11,474,162"
11/23/2013,11/27/2013,10/26/2013,1.7976,"12,408,028"
11/16/2013,11/20/2013,10/19/2013,1.7889,"10,861,148"
11/16/2013,11/20/2013,10/26/2013,1.7976,"12,408,028"
11/16/2013,11/20/2013,11/02/2013,1.8248,"11,474,162"
11/16/2013,11/20/2013,11/09/2013,1.8566,"10,443,180"
11/16/2013,11/20/2013,11/16/2013,1.8768,"12,215,295"
11/09/2013,11/14/2013,11/09/2013,1.8569,"10,256,672"
11/09/2013,11/14/2013,11/02/2013,1.8248,"11,474,162"
11/09/2013,11/14/2013,10/26/2013,1.7976,"12,408,028"
11/09/2013,11/14/2013,10/19/2013,1.7889,"10,861,148"
11/09/2013,11/14/2013,10/12/2013,1.7890,0
11/02/2013,11/06/2013,10/05/2013,1.8036,0
11/02/2013,11/06/2013,10/12/2013,1.7890,0
11/02/2013,11/06/2013,10/19/2013,1.7889,"10,861,148"
11/02/2013,11/06/2013,10/26/2013,1.7976,"12,408,028"
11/02/2013,11/06/2013,11/02/2013,1.8248,"11,392,640"
10/26/2013,10/30/2013,10/26/2013,1.7980,"12,209,984"
10/26/2013,10/30/2013,10/19/2013,1.7889,"10,861,148"
10/26/2013,10/30/2013,10/12/2013,1.7890,0
10/26/2013,10/30/2013,10/05/2013,1.8036,0
10/26/2013,10/30/2013,09/28/2013,1.8061,0
10/19/2013,10/23/2013,09/21/2013,1.7798,"9,560,624"
10/19/2013,10/23/2013,09/28/2013,1.8061,0
10/19/2013,10/23/2013,10/05/2013,1.8036,0
10/19/2013,10/23/2013,10/12/2013,1.7890,0
10/19/2013,10/23/2013,10/19/2013,1.7890,"10,733,703"
10/12/2013,10/23/2013,10/12/2013,1.7890,0
10/12/2013,10/23/2013,10/05/2013,1.8036,0
10/12/2013,10/23/2013,09/28/2013,1.8061,0
10/12/2013,10/23/2013,09/21/2013,1.7798,"9,560,624"
10/12/2013,10/23/2013,09/14/2013,1.7470,"11,135,742"
10/05/2013,10/23/2013,09/07/2013,1.7488,"10,867,476"
10/05/2013,10/23/2013,09/14/2013,1.7470,"11,135,742"
10/05/2013,10/23/2013,09/21/2013,1.7798,"9,560,624"
10/05/2013,10/23/2013,09/28/2013,1.8061,0
10/05/2013,10/23/2013,10/05/2013,1.8036,0
09/28/2013,10/23/2013,09/28/2013,1.8061,0
09/28/2013,10/23/2013,09/21/2013,1.7798,"9,560,624"
09/28/2013,10/23/2013,09/14/2013,1.7470,"11,135,742"
09/28/2013,10/23/2013,09/07/2013,1.7488,"10,867,476"
09/28/2013,10/23/2013,08/31/2013,1.7742,"9,140,332"
09/21/2013,09/25/2013,08/24/2013,1.7765,"10,900,101"
09/21/2013,09/25/2013,08/31/2013,1.7742,"9,140,332"
09/21/2013,09/25/2013,09/07/2013,1.7488,"10,867,476"
09/21/2013,09/25/2013,09/14/2013,1.7470,"11,135,742"
09/21/2013,09/25/2013,09/21/2013,1.7798,"9,560,624"
09/14/2013,09/18/2013,09/14/2013,1.7470,"11,135,742"
09/14/2013,09/18/2013,09/07/2013,1.7489,"10,826,027"
09/14/2013,09/18/2013,08/31/2013,1.7742,"9,140,332"
09/14/2013,09/18/2013,08/24/2013,1.7765,"10,900,101"
09/14/2013,09/18/2013,08/17/2013,1.7652,"10,997,578"
09/07/2013,09/11/2013,08/10/2013,1.7308,"11,710,588"
09/07/2013,09/11/2013,08/17/2013,1.7623,"11,251,696"
09/07/2013,09/11/2013,08/24/2013,1.7765,"10,858,493"
09/07/2013,09/11/2013,08/31/2013,1.7742,"9,139,990"
09/07/2013,09/11/2013,09/07/2013,1.7489,"10,826,027"
08/31/2013,09/05/2013,08/31/2013,1.7742,"9,139,990"
08/31/2013,09/05/2013,08/24/2013,1.7765,"10,858,493"
08/31/2013,09/05/2013,08/17/2013,1.7623,"11,251,696"
08/31/2013,09/05/2013,08/10/2013,1.7308,"11,710,588"
08/31/2013,09/05/2013,08/03/2013,1.7162,"12,798,958"
08/24/2013,08/28/2013,07/27/2013,1.6925,"10,710,758"
08/24/2013,08/28/2013,08/03/2013,1.7162,"12,798,958"
08/24/2013,08/28/2013,08/10/2013,1.7308,"11,710,588"
08/24/2013,08/28/2013,08/17/2013,1.7628,"11,066,521"
08/24/2013,08/28/2013,08/24/2013,1.7769,"10,669,480"
08/17/2013,08/21/2013,08/17/2013,1.7628,"11,066,521"
08/17/2013,08/21/2013,08/10/2013,1.7308,"11,710,588"
08/17/2013,08/21/2013,08/03/2013,1.7160,"12,758,021"
08/17/2013,08/21/2013,07/27/2013,1.6925,"10,710,758"
08/17/2013,08/21/2013,07/20/2013,1.6859,"9,996,862"
08/10/2013,08/14/2013,07/13/2013,1.7065,"11,712,267"
08/10/2013,08/14/2013,07/20/2013,1.6841,"9,878,920"
08/10/2013,08/14/2013,07/27/2013,1.6925,"10,709,381"
08/10/2013,08/14/2013,08/03/2013,1.7160,"12,758,021"
08/10/2013,08/14/2013,08/10/2013,1.7307,"11,705,756"
08/03/2013,08/07/2013,08/03/2013,1.7160,"12,758,021"
08/03/2013,08/07/2013,07/27/2013,1.6925,"10,709,381"
08/03/2013,08/07/2013,07/20/2013,1.6841,"9,878,920"
08/03/2013,08/07/2013,07/13/2013,1.7065,"11,712,267"
08/03/2013,08/07/2013,07/06/2013,1.7219,"11,339,826"
07/27/2013,07/31/2013,06/29/2013,1.7463,"11,658,030"
07/27/2013,07/31/2013,07/06/2013,1.7219,"11,339,826"
07/27/2013,07/31/2013,07/13/2013,1.7065,"11,712,267"
07/27/2013,07/31/2013,07/20/2013,1.6841,"9,878,920"
07/27/2013,07/31/2013,07/27/2013,1.6925,"10,709,381"
07/20/2013,07/24/2013,07/20/2013,1.6836,"9,692,174"
07/20/2013,07/24/2013,07/13/2013,1.7065,"11,668,661"
07/20/2013,07/24/2013,07/06/2013,1.7219,"11,339,826"
07/20/2013,07/24/2013,06/29/2013,1.7463,"11,658,030"
07/20/2013,07/24/2013,06/22/2013,1.7497,"9,881,786"
07/13/2013,07/17/2013,06/15/2013,1.7552,"10,932,931"
07/13/2013,07/17/2013,06/22/2013,1.7502,"9,937,579"
07/13/2013,07/17/2013,06/29/2013,1.7466,"11,746,162"
07/13/2013,07/17/2013,07/06/2013,1.7219,"11,315,029"
07/13/2013,07/17/2013,07/13/2013,1.7065,"11,666,354"
07/06/2013,07/10/2013,07/06/2013,1.7220,"11,088,469"
07/06/2013,07/10/2013,06/29/2013,1.7466,"11,746,162"
07/06/2013,07/10/2013,06/22/2013,1.7502,"9,937,579"
07/06/2013,07/10/2013,06/15/2013,1.7552,"10,932,931"
07/06/2013,07/10/2013,06/08/2013,1.7775,"10,047,094"
06/29/2013,07/03/2013,06/01/2013,1.8111,"11,750,203"
06/29/2013,07/03/2013,06/08/2013,1.7775,"10,047,094"
06/29/2013,07/03/2013,06/15/2013,1.7552,"10,932,931"
06/29/2013,07/03/2013,06/22/2013,1.7502,"9,937,579"
06/29/2013,07/03/2013,06/29/2013,1.7466,"11,746,162"
06/22/2013,06/26/2013,06/22/2013,1.7502,"9,937,579"
06/22/2013,06/26/2013,06/15/2013,1.7552,"10,932,931"
06/22/2013,06/26/2013,06/08/2013,1.7774,"10,047,094"
06/22/2013,06/26/2013,06/01/2013,1.8112,"11,750,203"
06/22/2013,06/26/2013,05/25/2013,1.8429,"12,079,201"
06/15/2013,06/19/2013,05/18/2013,1.8852,"11,275,542"
06/15/2013,06/19/2013,05/25/2013,1.8429,"12,079,201"
06/15/2013,06/19/2013,06/01/2013,1.8112,"11,750,203"
06/15/2013,06/19/2013,06/08/2013,1.7774,"10,047,094"
06/15/2013,06/19/2013,06/15/2013,1.7552,"10,932,931"
06/08/2013,06/12/2013,06/08/2013,1.7775,"10,004,779"
06/08/2013,06/12/2013,06/01/2013,1.8113,"11,650,055"
06/08/2013,06/12/2013,05/25/2013,1.8429,"12,079,201"
06/08/2013,06/12/2013,05/18/2013,1.8852,"11,275,542"
06/08/2013,06/12/2013,05/11/2013,1.8882,"10,967,188"
06/01/2013,06/05/2013,05/04/2013,1.8568,"10,936,253"
06/01/2013,06/05/2013,05/11/2013,1.8882,"10,967,188"
06/01/2013,06/05/2013,05/18/2013,1.8847,"11,245,402"
06/01/2013,06/05/2013,05/25/2013,1.8424,"12,023,035"
06/01/2013,06/05/2013,06/01/2013,1.8090,"11,554,020"
05/25/2013,05/30/2013,05/25/2013,1.8422,"12,017,103"
05/25/2013,05/30/2013,05/18/2013,1.8847,"11,245,402"
05/25/2013,05/30/2013,05/11/2013,1.8882,"10,967,188"
05/25/2013,05/30/2013,05/04/2013,1.8568,"10,936,253"
05/25/2013,05/30/2013,04/27/2013,1.8157,"9,692,586"
05/18/2013,05/22/2013,04/20/2013,1.7614,"11,314,878"
05/18/2013,05/22/2013,04/27/2013,1.8157,"9,692,586"
05/18/2013,05/22/2013,05/04/2013,1.8568,"10,936,253"
05/18/2013,05/22/2013,05/11/2013,1.8882,"10,967,188"
05/18/2013,05/22/2013,05/18/2013,1.8847,"11,245,402"
05/11/2013,05/15/2013,05/11/2013,1.8882,"10,967,188"
05/11/2013,05/15/2013,05/04/2013,1.8568,"10,936,253"
05/11/2013,05/15/2013,04/27/2013,1.8157,"9,692,586"
05/11/2013,05/15/2013,04/20/2013,1.7614,"11,314,878"
05/11/2013,05/15/2013,04/13/2013,1.6932,"10,548,135"
05/04/2013,05/08/2013,04/06/2013,1.6593,"10,410,803"
05/04/2013,05/08/2013,04/13/2013,1.6932,"10,548,135"
05/04/2013,05/08/2013,04/20/2013,1.7614,"11,314,878"
05/04/2013,05/08/2013,04/27/2013,1.8157,"9,692,586"
05/04/2013,05/08/2013,05/04/2013,1.8568,"10,936,253"
04/27/2013,05/01/2013,04/27/2013,1.8154,"9,630,386"
04/27/2013,05/01/2013,04/20/2013,1.7616,"11,267,329"
04/27/2013,05/01/2013,04/13/2013,1.6932,"10,548,135"
04/27/2013,05/01/2013,04/06/2013,1.6593,"10,410,803"
04/27/2013,05/01/2013,03/30/2013,1.6217,"8,713,094"
04/20/2013,04/24/2013,03/23/2013,1.6109,"10,125,726"
04/20/2013,04/24/2013,03/30/2013,1.6217,"8,713,094"
04/20/2013,04/24/2013,04/06/2013,1.6593,"10,410,803"
04/20/2013,04/24/2013,04/13/2013,1.6932,"10,548,135"
04/20/2013,04/24/2013,04/20/2013,1.7616,"11,267,329"
04/13/2013,04/17/2013,04/13/2013,1.6932,"10,544,614"
04/13/2013,04/17/2013,04/06/2013,1.6593,"10,410,803"
04/13/2013,04/17/2013,03/30/2013,1.6217,"8,713,094"
04/13/2013,04/17/2013,03/23/2013,1.6109,"10,125,726"
04/13/2013,04/17/2013,03/16/2013,1.6271,"9,491,529"
04/06/2013,04/10/2013,03/09/2013,1.6447,"10,199,682"
04/06/2013,04/10/2013,03/16/2013,1.6271,"9,491,529"
04/06/2013,04/10/2013,03/23/2013,1.6109,"10,125,726"
04/06/2013,04/10/2013,03/30/2013,1.6217,"8,713,094"
04/06/2013,04/10/2013,04/06/2013,1.6593,"10,410,803"
03/30/2013,04/03/2013,03/30/2013,1.6217,"8,712,577"
03/30/2013,04/03/2013,03/23/2013,1.6109,"10,125,726"
03/30/2013,04/03/2013,03/16/2013,1.6271,"9,491,529"
03/30/2013,04/03/2013,03/09/2013,1.6447,"10,199,682"
03/30/2013,04/03/2013,03/02/2013,1.6610,"10,812,824"
03/23/2013,03/27/2013,02/23/2013,1.6620,"12,189,255"
03/23/2013,03/27/2013,03/02/2013,1.6610,"10,812,824"
03/23/2013,03/27/2013,03/09/2013,1.6447,"10,199,682"
03/23/2013,03/27/2013,03/16/2013,1.6271,"9,491,529"
03/23/2013,03/27/2013,03/23/2013,1.6109,"10,123,959"
03/16/2013,03/20/2013,03/16/2013,1.6271,"9,491,141"
03/16/2013,03/20/2013,03/09/2013,1.6447,"10,199,682"
03/16/2013,03/20/2013,03/02/2013,1.6610,"10,812,824"
03/16/2013,03/20/2013,02/23/2013,1.6620,"12,189,255"
03/16/2013,03/20/2013,02/16/2013,1.6589,"8,986,453"
03/09/2013,03/13/2013,02/09/2013,1.6785,"11,107,336"
03/09/2013,03/13/2013,02/16/2013,1.6589,"8,986,453"
03/09/2013,03/13/2013,02/23/2013,1.6620,"12,189,255"
03/09/2013,03/13/2013,03/02/2013,1.6610,"10,812,824"
03/09/2013,03/13/2013,03/09/2013,1.6446,"10,196,841"
03/02/2013,03/06/2013,03/02/2013,1.6608,"10,796,489"
03/02/2013,03/06/2013,02/23/2013,1.6620,"12,189,255"
03/02/2013,03/06/2013,02/16/2013,1.6582,"8,856,787"
03/02/2013,03/06/2013,02/09/2013,1.6785,"11,107,336"
03/02/2013,03/06/2013,02/02/2013,1.7007,"11,050,934"
02/23/2013,02/27/2013,01/26/2013,1.7353,"12,446,562"
02/23/2013,02/27/2013,02/02/2013,1.7007,"11,050,934"
02/23/2013,02/27/2013,02/09/2013,1.6785,"11,107,336"
02/23/2013,02/27/2013,02/16/2013,1.6582,"8,857,280"
02/23/2013,02/27/2013,02/23/2013,1.6620,"12,189,255"
02/16/2013,02/21/2013,02/16/2013,1.6582,"8,857,280"
02/16/2013,02/21/2013,02/09/2013,1.6784,"11,045,593"
02/16/2013,02/21/2013,02/02/2013,1.7007,"11,039,133"
02/16/2013,02/21/2013,01/26/2013,1.7353,"12,446,562"
02/16/2013,02/21/2013,01/19/2013,1.7443,"13,593,181"
02/09/2013,02/13/2013,01/12/2013,1.7542,"10,851,702"
02/09/2013,02/13/2013,01/19/2013,1.7443,"13,593,181"
02/09/2013,02/13/2013,01/26/2013,1.7353,"12,446,562"
02/09/2013,02/13/2013,02/02/2013,1.7007,"11,039,133"
02/09/2013,02/13/2013,02/09/2013,1.6784,"11,045,593"
02/02/2013,02/06/2013,02/02/2013,1.7007,"11,039,133"
02/02/2013,02/06/2013,01/26/2013,1.7353,"12,446,562"
02/02/2013,02/06/2013,01/19/2013,1.7443,"13,593,181"
02/02/2013,02/06/2013,01/12/2013,1.7542,"10,851,702"
02/02/2013,02/06/2013,01/05/2013,1.7471,"11,792,600"
01/26/2013,01/30/2013,12/29/2012,1.7649,"10,194,748"
01/26/2013,01/30/2013,01/05/2013,1.7471,"11,792,600"
01/26/2013,01/30/2013,01/12/2013,1.7542,"10,851,702"
01/26/2013,01/30/2013,01/19/2013,1.7443,"13,593,181"
01/26/2013,01/30/2013,01/26/2013,1.7353,"12,446,562"
01/19/2013,01/24/2013,01/19/2013,1.7443,"13,593,181"
01/19/2013,01/24/2013,01/12/2013,1.7542,"10,851,702"
01/19/2013,01/24/2013,01/05/2013,1.7472,"11,792,600"
01/19/2013,01/24/2013,12/29/2012,1.7649,"10,194,748"
01/19/2013,01/24/2013,12/22/2012,1.7833,"10,734,756"
01/12/2013,01/16/2013,12/15/2012,1.8141,"10,876,368"
01/12/2013,01/16/2013,12/22/2012,1.7833,"10,734,756"
01/12/2013,01/16/2013,12/29/2012,1.7649,"10,194,748"
01/12/2013,01/16/2013,01/05/2013,1.7472,"11,792,600"
01/12/2013,01/16/2013,01/12/2013,1.7542,"10,851,702"
01/05/2013,01/09/2013,01/05/2013,1.7472,"11,792,600"
01/05/2013,01/09/2013,12/29/2012,1.7649,"10,194,748"
01/05/2013,01/09/2013,12/22/2012,1.7833,"10,734,756"
01/05/2013,01/09/2013,12/15/2012,1.8141,"10,876,368"
01/05/2013,01/09/2013,12/08/2012,1.8641,"12,153,287"
12/29/2012,01/03/2013,12/01/2012,1.9197,"12,890,602"
12/29/2012,01/03/2013,12/08/2012,1.8641,"12,153,287"
12/29/2012,01/03/2013,12/15/2012,1.8141,"10,876,368"
12/29/2012,01/03/2013,12/22/2012,1.7833,"10,734,756"
12/29/2012,01/03/2013,12/29/2012,1.7648,"10,190,185"
12/22/2012,12/27/2012,12/22/2012,1.7833,"10,729,805"
12/22/2012,12/27/2012,12/15/2012,1.8141,"10,876,368"
12/22/2012,12/27/2012,12/08/2012,1.8641,"12,153,287"
12/22/2012,12/27/2012,12/01/2012,1.9197,"12,890,602"
12/22/2012,12/27/2012,11/24/2012,1.9965,"11,072,707"
12/15/2012,12/19/2012,11/17/2012,2.0543,"12,046,202"
12/15/2012,12/19/2012,11/24/2012,1.9965,"11,072,707"
12/15/2012,12/19/2012,12/01/2012,1.9197,"12,890,602"
12/15/2012,12/19/2012,12/08/2012,1.8641,"12,153,287"
12/15/2012,12/19/2012,12/15/2012,1.8141,"10,871,688"
12/08/2012,12/12/2012,12/08/2012,1.8641,"12,153,287"
12/08/2012,12/12/2012,12/01/2012,1.9197,"12,890,602"
12/08/2012,12/12/2012,11/24/2012,1.9965,"11,072,707"
12/08/2012,12/12/2012,11/17/2012,2.0557,"12,119,105"
12/08/2012,12/12/2012,11/10/2012,2.0783,"10,903,254"
12/01/2012,12/05/2012,11/03/2012,2.0648,"12,165,856"
12/01/2012,12/05/2012,11/10/2012,2.0783,"10,903,254"
12/01/2012,12/05/2012,11/17/2012,2.0557,"12,119,105"
12/01/2012,12/05/2012,11/24/2012,1.9965,"11,072,707"
12/01/2012,12/05/2012,12/01/2012,1.9197,"12,890,602"
11/24/2012,11/28/2012,11/24/2012,1.9934,"10,720,021"
11/24/2012,11/28/2012,11/17/2012,2.0557,"12,119,105"
11/24/2012,11/28/2012,11/10/2012,2.0783,"10,903,254"
11/24/2012,11/28/2012,11/03/2012,2.0648,"12,165,856"
11/24/2012,11/28/2012,10/27/2012,2.0715,"11,417,752"
11/17/2012,11/21/2012,10/20/2012,2.0889,"10,887,776"
11/17/2012,11/21/2012,10/27/2012,2.0715,"11,417,752"
11/17/2012,11/21/2012,11/03/2012,2.0648,"12,165,856"
11/17/2012,11/21/2012,11/10/2012,2.0783,"10,903,254"
11/17/2012,11/21/2012,11/17/2012,2.0566,"12,120,109"
11/10/2012,11/15/2012,11/10/2012,2.0783,"10,903,254"
11/10/2012,11/15/2012,11/03/2012,2.0648,"12,165,856"
11/10/2012,11/15/2012,10/27/2012,2.0715,"11,417,752"
11/10/2012,11/15/2012,10/20/2012,2.0889,"10,887,776"
11/10/2012,11/15/2012,10/13/2012,2.0324,"11,635,837"
11/03/2012,11/07/2012,10/06/2012,1.9586,"11,755,783"
11/03/2012,11/07/2012,10/13/2012,2.0324,"11,635,837"
11/03/2012,11/07/2012,10/20/2012,2.0889,"10,887,776"
11/03/2012,11/07/2012,10/27/2012,2.0715,"11,417,752"
11/03/2012,11/07/2012,11/03/2012,2.0648,"12,165,856"
10/27/2012,10/31/2012,10/27/2012,2.0715,"11,417,752"
10/27/2012,10/31/2012,10/20/2012,2.0889,"10,887,776"
10/27/2012,10/31/2012,10/13/2012,2.0324,"11,635,837"
10/27/2012,10/31/2012,10/06/2012,1.9586,"11,755,783"
10/27/2012,10/31/2012,09/29/2012,1.8907,"11,811,904"
10/20/2012,10/24/2012,09/22/2012,1.8484,"12,507,227"
10/20/2012,10/24/2012,09/29/2012,1.8907,"11,811,904"
10/20/2012,10/24/2012,10/06/2012,1.9586,"11,755,783"
10/20/2012,10/24/2012,10/13/2012,2.0324,"11,635,837"
10/20/2012,10/24/2012,10/20/2012,2.0889,"10,887,776"
10/13/2012,10/17/2012,10/13/2012,2.0324,"11,635,837"
10/13/2012,10/17/2012,10/06/2012,1.9586,"11,755,783"
10/13/2012,10/17/2012,09/29/2012,1.8907,"11,811,904"
10/13/2012,10/17/2012,09/22/2012,1.8484,"12,507,227"
10/13/2012,10/17/2012,09/15/2012,1.8515,"11,657,162"
10/06/2012,10/11/2012,09/08/2012,1.8533,"11,319,528"
10/06/2012,10/11/2012,09/15/2012,1.8515,"11,657,162"
10/06/2012,10/11/2012,09/22/2012,1.8484,"12,507,227"
10/06/2012,10/11/2012,09/29/2012,1.8907,"11,811,904"
10/06/2012,10/11/2012,10/06/2012,1.9586,"11,755,783"
09/29/2012,10/03/2012,09/29/2012,1.8907,"11,811,904"
09/29/2012,10/03/2012,09/22/2012,1.8484,"12,507,227"
