Week Ending Date,Report Date,Date,Weighted Prices,Sales
03/30/2019,04/03/2019,03/02/2019,.9821,"16,899,709"
03/30/2019,04/03/2019,03/09/2019,.9563,"27,844,175"
03/30/2019,04/03/2019,03/16/2019,.9561,"24,860,324"
03/30/2019,04/03/2019,03/23/2019,.9574,"26,182,374"
03/30/2019,04/03/2019,03/30/2019,.9515,"28,005,546"
03/23/2019,03/27/2019,03/23/2019,.9573,"26,015,731"
03/23/2019,03/27/2019,03/16/2019,.9554,"23,827,414"
03/23/2019,03/27/2019,03/09/2019,.9563,"27,844,451"
03/23/2019,03/27/2019,03/02/2019,.9821,"16,899,599"
03/23/2019,03/27/2019,02/23/2019,.9756,"16,215,838"
03/16/2019,03/20/2019,02/16/2019,.9813,"18,165,296"
03/16/2019,03/20/2019,02/23/2019,.9756,"16,215,838"
03/16/2019,03/20/2019,03/02/2019,.9821,"16,899,930"
03/16/2019,03/20/2019,03/09/2019,.9617,"26,171,104"
03/16/2019,03/20/2019,03/16/2019,.9554,"23,827,414"
03/09/2019,03/13/2019,03/09/2019,.9616,"26,129,216"
03/09/2019,03/13/2019,03/02/2019,.9823,"16,858,593"
03/09/2019,03/13/2019,02/23/2019,.9756,"16,215,838"
03/09/2019,03/13/2019,02/16/2019,.9813,"18,165,296"
03/09/2019,03/13/2019,02/09/2019,.9812,"16,379,056"
03/02/2019,03/06/2019,02/02/2019,.9769,"22,594,327"
03/02/2019,03/06/2019,02/09/2019,.9812,"16,379,056"
03/02/2019,03/06/2019,02/16/2019,.9813,"18,165,296"
03/02/2019,03/06/2019,02/23/2019,.9814,"15,296,189"
03/02/2019,03/06/2019,03/02/2019,.9822,"16,900,648"
02/23/2019,02/27/2019,02/23/2019,.9830,"14,542,745"
02/23/2019,02/27/2019,02/16/2019,.9811,"18,083,716"
02/23/2019,02/27/2019,02/09/2019,.9812,"16,295,335"
02/23/2019,02/27/2019,02/02/2019,.9764,"22,595,540"
02/23/2019,02/27/2019,01/26/2019,.9691,"20,297,294"
02/16/2019,02/21/2019,01/19/2019,.9663,"21,403,719"
02/16/2019,02/21/2019,01/26/2019,.9691,"20,297,294"
02/16/2019,02/21/2019,02/02/2019,.9764,"22,499,200"
02/16/2019,02/21/2019,02/09/2019,.9814,"16,256,172"
02/16/2019,02/21/2019,02/16/2019,.9809,"17,861,504"
02/09/2019,02/13/2019,02/09/2019,.9811,"16,069,102"
02/09/2019,02/13/2019,02/02/2019,.9766,"22,333,965"
02/09/2019,02/13/2019,01/26/2019,.9691,"20,297,294"
02/09/2019,02/13/2019,01/19/2019,.9663,"21,403,719"
02/09/2019,02/13/2019,01/12/2019,.9479,"16,821,114"
02/02/2019,02/06/2019,01/05/2019,.9183,"17,999,733"
02/02/2019,02/06/2019,01/12/2019,.9479,"16,821,114"
02/02/2019,02/06/2019,01/19/2019,.9664,"21,403,995"
02/02/2019,02/06/2019,01/26/2019,.9691,"20,297,680"
02/02/2019,02/06/2019,02/02/2019,.9766,"22,023,670"
01/26/2019,01/30/2019,01/26/2019,.9713,"18,638,748"
01/26/2019,01/30/2019,01/19/2019,.9652,"20,897,197"
01/26/2019,01/30/2019,01/12/2019,.9472,"16,388,858"
01/26/2019,01/30/2019,01/05/2019,.9177,"17,670,848"
01/26/2019,01/30/2019,12/29/2018,.9010,"26,105,324"
01/19/2019,01/24/2019,12/22/2018,.9053,"17,595,712"
01/19/2019,01/24/2019,12/29/2018,.9010,"26,105,324"
01/19/2019,01/24/2019,01/05/2019,.9177,"17,670,848"
01/19/2019,01/24/2019,01/12/2019,.9478,"15,962,616"
01/19/2019,01/24/2019,01/19/2019,.9663,"19,963,195"
01/12/2019,01/16/2019,01/12/2019,.9481,"14,906,699"
01/12/2019,01/16/2019,01/05/2019,.9175,"17,585,066"
01/12/2019,01/16/2019,12/29/2018,.9017,"26,061,232"
01/12/2019,01/16/2019,12/22/2018,.9053,"17,595,712"
01/12/2019,01/16/2019,12/15/2018,.9058,"19,973,505"
01/05/2019,01/09/2019,12/08/2018,.8950,"17,780,736"
01/05/2019,01/09/2019,12/15/2018,.9058,"19,973,505"
01/05/2019,01/09/2019,12/22/2018,.9054,"17,680,038"
01/05/2019,01/09/2019,12/29/2018,.9017,"26,103,395"
01/05/2019,01/09/2019,01/05/2019,.9165,"17,412,501"
12/29/2018,01/03/2019,12/29/2018,.9017,"25,918,303"
12/29/2018,01/03/2019,12/22/2018,.9054,"17,506,305"
12/29/2018,01/03/2019,12/15/2018,.9057,"19,652,156"
12/29/2018,01/03/2019,12/08/2018,.8950,"17,780,736"
12/29/2018,01/03/2019,12/01/2018,.8837,"15,587,849"
12/22/2018,12/27/2018,11/24/2018,.8855,"10,199,438"
12/22/2018,12/27/2018,12/01/2018,.8837,"15,587,849"
12/22/2018,12/27/2018,12/08/2018,.8950,"17,780,736"
12/22/2018,12/27/2018,12/15/2018,.9050,"19,319,871"
12/22/2018,12/27/2018,12/22/2018,.9007,"16,962,872"
12/15/2018,12/19/2018,12/15/2018,.9041,"18,614,143"
12/15/2018,12/19/2018,12/08/2018,.8948,"17,737,314"
12/15/2018,12/19/2018,12/01/2018,.8836,"15,587,850"
12/15/2018,12/19/2018,11/24/2018,.8855,"10,199,438"
12/15/2018,12/19/2018,11/17/2018,.8842,"13,027,485"
12/08/2018,12/12/2018,11/10/2018,.8946,"13,181,901"
12/08/2018,12/12/2018,11/17/2018,.8842,"13,027,485"
12/08/2018,12/12/2018,11/24/2018,.8855,"10,199,438"
12/08/2018,12/12/2018,12/01/2018,.8835,"15,504,296"
12/08/2018,12/12/2018,12/08/2018,.8945,"17,269,665"
12/01/2018,12/05/2018,12/01/2018,.8838,"14,724,461"
12/01/2018,12/05/2018,11/24/2018,.8848,"9,863,942"
12/01/2018,12/05/2018,11/17/2018,.8841,"12,943,240"
12/01/2018,12/05/2018,11/10/2018,.8945,"13,265,677"
12/01/2018,12/05/2018,11/03/2018,.8824,"12,249,856"
11/24/2018,11/28/2018,10/27/2018,.8777,"13,128,104"
11/24/2018,11/28/2018,11/03/2018,.8817,"12,249,856"
11/24/2018,11/28/2018,11/10/2018,.8946,"13,181,901"
11/24/2018,11/28/2018,11/17/2018,.8822,"12,277,272"
11/24/2018,11/28/2018,11/24/2018,.8851,"9,802,654"
11/17/2018,11/21/2018,11/17/2018,.8821,"12,177,293"
11/17/2018,11/21/2018,11/10/2018,.8946,"13,181,901"
11/17/2018,11/21/2018,11/03/2018,.8817,"12,249,856"
11/17/2018,11/21/2018,10/27/2018,.8777,"13,128,104"
11/17/2018,11/21/2018,10/20/2018,.8767,"13,786,762"
11/10/2018,11/15/2018,10/13/2018,.8747,"12,576,277"
11/10/2018,11/15/2018,10/20/2018,.8767,"13,786,762"
11/10/2018,11/15/2018,10/27/2018,.8777,"13,128,104"
11/10/2018,11/15/2018,11/03/2018,.8817,"12,166,839"
11/10/2018,11/15/2018,11/10/2018,.8944,"13,159,855"
11/03/2018,11/07/2018,11/03/2018,.8820,"12,376,276"
11/03/2018,11/07/2018,10/27/2018,.8777,"13,128,104"
11/03/2018,11/07/2018,10/20/2018,.8767,"13,788,962"
11/03/2018,11/07/2018,10/13/2018,.8747,"12,576,277"
11/03/2018,11/07/2018,10/06/2018,.8696,"14,668,315"
10/27/2018,10/31/2018,09/29/2018,.8689,"21,867,935"
10/27/2018,10/31/2018,10/06/2018,.8693,"14,542,927"
10/27/2018,10/31/2018,10/13/2018,.8733,"11,711,645"
10/27/2018,10/31/2018,10/20/2018,.8764,"13,258,945"
10/27/2018,10/31/2018,10/27/2018,.8771,"12,467,797"
10/20/2018,10/24/2018,10/20/2018,.8756,"12,439,683"
10/20/2018,10/24/2018,10/13/2018,.8732,"11,670,309"
10/20/2018,10/24/2018,10/06/2018,.8689,"14,372,456"
10/20/2018,10/24/2018,09/29/2018,.8689,"21,867,935"
10/20/2018,10/24/2018,09/22/2018,.8592,"16,983,990"
10/13/2018,10/17/2018,09/15/2018,.8618,"19,016,585"
10/13/2018,10/17/2018,09/22/2018,.8592,"16,983,990"
10/13/2018,10/17/2018,09/29/2018,.8711,"21,261,945"
10/13/2018,10/17/2018,10/06/2018,.8687,"13,644,233"
10/13/2018,10/17/2018,10/13/2018,.8732,"11,370,690"
10/06/2018,10/11/2018,10/06/2018,.8685,"13,686,120"
10/06/2018,10/11/2018,09/29/2018,.8698,"21,596,781"
10/06/2018,10/11/2018,09/22/2018,.8599,"17,276,819"
10/06/2018,10/11/2018,09/15/2018,.8623,"19,058,385"
10/06/2018,10/11/2018,09/08/2018,.8440,"19,938,510"
09/29/2018,10/03/2018,09/01/2018,.8380,"18,149,404"
09/29/2018,10/03/2018,09/08/2018,.8434,"19,561,519"
09/29/2018,10/03/2018,09/15/2018,.8622,"18,932,721"
09/29/2018,10/03/2018,09/22/2018,.8589,"16,799,351"
09/29/2018,10/03/2018,09/29/2018,.8697,"21,344,246"
09/22/2018,09/26/2018,09/22/2018,.8583,"16,314,325"
09/22/2018,09/26/2018,09/15/2018,.8622,"18,932,721"
09/22/2018,09/26/2018,09/08/2018,.8444,"19,010,479"
09/22/2018,09/26/2018,09/01/2018,.8380,"18,149,404"
09/22/2018,09/26/2018,08/25/2018,.8210,"21,644,685"
09/15/2018,09/19/2018,08/18/2018,.8158,"20,042,255"
09/15/2018,09/19/2018,08/25/2018,.8210,"21,644,685"
09/15/2018,09/19/2018,09/01/2018,.8380,"18,149,404"
09/15/2018,09/19/2018,09/08/2018,.8448,"18,457,439"
09/15/2018,09/19/2018,09/15/2018,.8622,"18,674,893"
09/08/2018,09/12/2018,09/08/2018,.8447,"18,251,181"
09/08/2018,09/12/2018,09/01/2018,.8392,"17,653,039"
09/08/2018,09/12/2018,08/25/2018,.8210,"21,644,685"
09/08/2018,09/12/2018,08/18/2018,.8158,"20,042,255"
09/08/2018,09/12/2018,08/11/2018,.8084,"23,225,566"
09/01/2018,09/06/2018,08/04/2018,.8016,"21,281,195"
09/01/2018,09/06/2018,08/11/2018,.8084,"23,226,669"
09/01/2018,09/06/2018,08/18/2018,.8156,"20,043,193"
09/01/2018,09/06/2018,08/25/2018,.8205,"20,915,458"
09/01/2018,09/06/2018,09/01/2018,.8376,"16,819,649"
08/25/2018,08/29/2018,08/25/2018,.8209,"20,245,624"
08/25/2018,08/29/2018,08/18/2018,.8151,"19,791,409"
08/25/2018,08/29/2018,08/11/2018,.8081,"22,848,731"
08/25/2018,08/29/2018,08/04/2018,.8011,"20,945,980"
08/25/2018,08/29/2018,07/28/2018,.7823,"23,187,177"
08/18/2018,08/22/2018,07/21/2018,.7896,"18,027,703"
08/18/2018,08/22/2018,07/28/2018,.7817,"24,068,136"
08/18/2018,08/22/2018,08/04/2018,.7988,"21,906,225"
08/18/2018,08/22/2018,08/11/2018,.8081,"22,848,731"
08/18/2018,08/22/2018,08/18/2018,.8142,"19,123,299"
08/11/2018,08/15/2018,08/11/2018,.8054,"22,064,939"
08/11/2018,08/15/2018,08/04/2018,.7983,"21,685,986"
08/11/2018,08/15/2018,07/28/2018,.7817,"24,068,136"
08/11/2018,08/15/2018,07/21/2018,.7896,"18,027,703"
08/11/2018,08/15/2018,07/14/2018,.7826,"17,295,115"
08/04/2018,08/08/2018,07/07/2018,.7799,"14,332,914"
08/04/2018,08/08/2018,07/14/2018,.7826,"17,295,115"
08/04/2018,08/08/2018,07/21/2018,.7896,"18,027,703"
08/04/2018,08/08/2018,07/28/2018,.7817,"24,026,446"
08/04/2018,08/08/2018,08/04/2018,.7976,"20,899,674"
07/28/2018,08/01/2018,07/28/2018,.7795,"22,861,529"
07/28/2018,08/01/2018,07/21/2018,.7892,"17,390,004"
07/28/2018,08/01/2018,07/14/2018,.7823,"16,877,639"
07/28/2018,08/01/2018,07/07/2018,.7787,"13,576,922"
07/28/2018,08/01/2018,06/30/2018,.7964,"17,794,418"
07/21/2018,07/25/2018,06/23/2018,.8002,"15,773,051"
07/21/2018,07/25/2018,06/30/2018,.7964,"17,794,418"
07/21/2018,07/25/2018,07/07/2018,.7787,"13,576,922"
07/21/2018,07/25/2018,07/14/2018,.7823,"16,877,639"
07/21/2018,07/25/2018,07/21/2018,.7891,"17,298,456"
07/14/2018,07/18/2018,07/14/2018,.7819,"16,612,337"
07/14/2018,07/18/2018,07/07/2018,.7791,"13,576,922"
07/14/2018,07/18/2018,06/30/2018,.7966,"17,842,919"
07/14/2018,07/18/2018,06/23/2018,.8002,"15,773,051"
07/14/2018,07/18/2018,06/16/2018,.8225,"12,217,391"
07/07/2018,07/11/2018,06/09/2018,.8286,"13,937,670"
07/07/2018,07/11/2018,06/16/2018,.8225,"12,217,391"
07/07/2018,07/11/2018,06/23/2018,.8002,"15,773,051"
07/07/2018,07/11/2018,06/30/2018,.7964,"17,713,362"
07/07/2018,07/11/2018,07/07/2018,.7785,"13,125,869"
06/30/2018,07/05/2018,06/30/2018,.7951,"17,086,083"
06/30/2018,07/05/2018,06/23/2018,.7998,"15,345,979"
06/30/2018,07/05/2018,06/16/2018,.8218,"11,710,458"
06/30/2018,07/05/2018,06/09/2018,.8286,"13,517,626"
06/30/2018,07/05/2018,06/02/2018,.8361,"14,653,871"
06/23/2018,06/27/2018,05/26/2018,.8261,"17,322,647"
06/23/2018,06/27/2018,06/02/2018,.8361,"14,653,871"
06/23/2018,06/27/2018,06/09/2018,.8286,"13,517,626"
06/23/2018,06/27/2018,06/16/2018,.8217,"11,657,416"
06/23/2018,06/27/2018,06/23/2018,.7999,"15,558,970"
06/16/2018,06/20/2018,06/16/2018,.8212,"12,299,027"
06/16/2018,06/20/2018,06/09/2018,.8281,"14,040,584"
06/16/2018,06/20/2018,06/02/2018,.8361,"14,653,871"
06/16/2018,06/20/2018,05/26/2018,.8261,"17,322,647"
06/16/2018,06/20/2018,05/19/2018,.8136,"15,864,418"
06/09/2018,06/13/2018,05/12/2018,.7855,"19,917,201"
06/09/2018,06/13/2018,05/19/2018,.8136,"15,864,418"
06/09/2018,06/13/2018,05/26/2018,.8261,"17,324,851"
06/09/2018,06/13/2018,06/02/2018,.8361,"14,653,871"
06/09/2018,06/13/2018,06/09/2018,.8277,"13,615,933"
06/02/2018,06/06/2018,06/02/2018,.8356,"14,277,028"
06/02/2018,06/06/2018,05/26/2018,.8261,"17,324,851"
06/02/2018,06/06/2018,05/19/2018,.8136,"15,864,418"
06/02/2018,06/06/2018,05/12/2018,.7855,"19,917,311"
06/02/2018,06/06/2018,05/05/2018,.7613,"21,754,423"
05/26/2018,05/31/2018,04/28/2018,.7298,"30,629,584"
05/26/2018,05/31/2018,05/05/2018,.7613,"21,754,423"
05/26/2018,05/31/2018,05/12/2018,.7854,"19,878,895"
05/26/2018,05/31/2018,05/19/2018,.8158,"15,605,984"
05/26/2018,05/31/2018,05/26/2018,.8255,"16,459,836"
05/19/2018,05/23/2018,05/19/2018,.8171,"15,147,109"
05/19/2018,05/23/2018,05/12/2018,.7857,"19,755,107"
05/19/2018,05/23/2018,05/05/2018,.7613,"21,754,423"
05/19/2018,05/23/2018,04/28/2018,.7298,"30,629,584"
05/19/2018,05/23/2018,04/21/2018,.7173,"24,726,964"
05/12/2018,05/16/2018,04/14/2018,.7053,"23,523,571"
05/12/2018,05/16/2018,04/21/2018,.7173,"24,726,964"
05/12/2018,05/16/2018,04/28/2018,.7298,"30,629,584"
05/12/2018,05/16/2018,05/05/2018,.7619,"21,542,983"
05/12/2018,05/16/2018,05/12/2018,.7873,"19,016,060"
05/05/2018,05/09/2018,05/05/2018,.7631,"20,743,176"
05/05/2018,05/09/2018,04/28/2018,.7301,"30,294,651"
05/05/2018,05/09/2018,04/21/2018,.7173,"24,726,964"
05/05/2018,05/09/2018,04/14/2018,.7053,"23,523,571"
05/05/2018,05/09/2018,04/07/2018,.6948,"17,972,068"
04/28/2018,05/02/2018,03/31/2018,.6932,"18,454,605"
04/28/2018,05/02/2018,04/07/2018,.6946,"17,845,596"
04/28/2018,05/02/2018,04/14/2018,.7049,"23,099,750"
04/28/2018,05/02/2018,04/21/2018,.7174,"24,517,426"
04/28/2018,05/02/2018,04/28/2018,.7290,"28,100,760"
04/21/2018,04/25/2018,04/21/2018,.7177,"24,428,360"
04/21/2018,04/25/2018,04/14/2018,.7049,"23,099,750"
04/21/2018,04/25/2018,04/07/2018,.6946,"17,845,596"
04/21/2018,04/25/2018,03/31/2018,.6932,"18,454,605"
04/21/2018,04/25/2018,03/24/2018,.6949,"20,864,708"
04/14/2018,04/18/2018,03/17/2018,.6895,"19,759,405"
04/14/2018,04/18/2018,03/24/2018,.6949,"20,864,708"
04/14/2018,04/18/2018,03/31/2018,.6932,"18,454,605"
04/14/2018,04/18/2018,04/07/2018,.6946,"17,803,708"
04/14/2018,04/18/2018,04/14/2018,.7049,"22,832,175"
04/07/2018,04/11/2018,04/07/2018,.6962,"17,717,544"
04/07/2018,04/11/2018,03/31/2018,.6932,"18,454,605"
04/07/2018,04/11/2018,03/24/2018,.6949,"20,864,708"
04/07/2018,04/11/2018,03/17/2018,.6895,"19,759,405"
04/07/2018,04/11/2018,03/10/2018,.7076,"14,880,008"
03/31/2018,04/04/2018,03/03/2018,.7017,"17,005,916"
03/31/2018,04/04/2018,03/10/2018,.7069,"15,131,447"
03/31/2018,04/04/2018,03/17/2018,.6891,"19,672,373"
03/31/2018,04/04/2018,03/24/2018,.6945,"20,905,833"
03/31/2018,04/04/2018,03/31/2018,.6926,"18,873,523"
03/24/2018,03/28/2018,03/24/2018,.6943,"20,554,459"
03/24/2018,03/28/2018,03/17/2018,.6891,"19,628,336"
03/24/2018,03/28/2018,03/10/2018,.7069,"15,131,447"
03/24/2018,03/28/2018,03/03/2018,.7017,"17,005,916"
03/24/2018,03/28/2018,02/24/2018,.7132,"18,240,320"
03/17/2018,03/21/2018,02/17/2018,.7118,"25,515,774"
03/17/2018,03/21/2018,02/24/2018,.7113,"19,026,425"
03/17/2018,03/21/2018,03/03/2018,.7016,"17,317,905"
03/17/2018,03/21/2018,03/10/2018,.7066,"15,224,095"
03/17/2018,03/21/2018,03/17/2018,.6884,"19,519,031"
03/10/2018,03/14/2018,03/10/2018,.7061,"14,931,985"
03/10/2018,03/14/2018,03/03/2018,.7013,"17,109,818"
03/10/2018,03/14/2018,02/24/2018,.7113,"19,026,480"
03/10/2018,03/14/2018,02/17/2018,.7118,"25,515,774"
03/10/2018,03/14/2018,02/10/2018,.7133,"22,239,993"
03/03/2018,03/07/2018,02/03/2018,.6980,"22,514,257"
03/03/2018,03/07/2018,02/10/2018,.7133,"22,239,993"
03/03/2018,03/07/2018,02/17/2018,.7118,"25,515,774"
03/03/2018,03/07/2018,02/24/2018,.7112,"18,900,984"
03/03/2018,03/07/2018,03/03/2018,.7012,"16,942,074"
02/24/2018,02/28/2018,02/24/2018,.7114,"18,649,230"
02/24/2018,02/28/2018,02/17/2018,.7116,"25,010,851"
02/24/2018,02/28/2018,02/10/2018,.7130,"21,819,275"
02/24/2018,02/28/2018,02/03/2018,.6980,"22,388,481"
02/24/2018,02/28/2018,01/27/2018,.7036,"21,628,366"
02/17/2018,02/22/2018,01/20/2018,.6950,"20,323,090"
02/17/2018,02/22/2018,01/27/2018,.7036,"21,628,366"
02/17/2018,02/22/2018,02/03/2018,.6981,"22,397,300"
02/17/2018,02/22/2018,02/10/2018,.7129,"21,828,875"
02/17/2018,02/22/2018,02/17/2018,.7118,"24,907,342"
02/10/2018,02/14/2018,02/10/2018,.7130,"21,617,960"
02/10/2018,02/14/2018,02/03/2018,.6981,"22,397,300"
02/10/2018,02/14/2018,01/27/2018,.7037,"21,628,366"
02/10/2018,02/14/2018,01/20/2018,.6950,"20,323,090"
02/10/2018,02/14/2018,01/13/2018,.6904,"19,154,065"
02/03/2018,02/07/2018,01/06/2018,.6974,"12,986,039"
02/03/2018,02/07/2018,01/13/2018,.6904,"19,154,065"
02/03/2018,02/07/2018,01/20/2018,.6950,"20,329,047"
02/03/2018,02/07/2018,01/27/2018,.7037,"21,628,477"
02/03/2018,02/07/2018,02/03/2018,.6980,"22,229,490"
01/27/2018,01/31/2018,01/27/2018,.7035,"20,946,995"
01/27/2018,01/31/2018,01/20/2018,.6948,"20,076,810"
01/27/2018,01/31/2018,01/13/2018,.6904,"18,619,043"
01/27/2018,01/31/2018,01/06/2018,.6970,"12,367,624"
01/27/2018,01/31/2018,12/30/2017,.7064,"12,763,158"
01/20/2018,01/24/2018,12/23/2017,.7080,"16,523,590"
01/20/2018,01/24/2018,12/30/2017,.7064,"12,763,158"
01/20/2018,01/24/2018,01/06/2018,.6970,"12,367,624"
01/20/2018,01/24/2018,01/13/2018,.6902,"18,409,481"
01/20/2018,01/24/2018,01/20/2018,.6946,"19,910,674"
01/13/2018,01/18/2018,01/13/2018,.6896,"18,265,365"
01/13/2018,01/18/2018,01/06/2018,.6970,"12,158,074"
01/13/2018,01/18/2018,12/30/2017,.7076,"12,994,366"
01/13/2018,01/18/2018,12/23/2017,.7080,"16,523,590"
01/13/2018,01/18/2018,12/16/2017,.7281,"18,333,834"
01/06/2018,01/10/2018,12/09/2017,.7317,"18,108,288"
01/06/2018,01/10/2018,12/16/2017,.7281,"18,333,834"
01/06/2018,01/10/2018,12/23/2017,.7083,"16,481,371"
01/06/2018,01/10/2018,12/30/2017,.7056,"12,677,229"
01/06/2018,01/10/2018,01/06/2018,.6971,"11,985,155"
12/30/2017,01/04/2018,12/30/2017,.7035,"11,803,306"
12/30/2017,01/04/2018,12/23/2017,.7057,"15,295,475"
12/30/2017,01/04/2018,12/16/2017,.7279,"17,951,437"
12/30/2017,01/04/2018,12/09/2017,.7312,"17,357,329"
12/30/2017,01/04/2018,12/02/2017,.7416,"17,275,398"
12/23/2017,12/28/2017,11/25/2017,.7430,"17,342,455"
12/23/2017,12/28/2017,12/02/2017,.7417,"17,289,177"
12/23/2017,12/28/2017,12/09/2017,.7311,"17,316,167"
12/23/2017,12/28/2017,12/16/2017,.7277,"17,863,253"
12/23/2017,12/28/2017,12/23/2017,.7061,"14,926,588"
12/16/2017,12/20/2017,12/16/2017,.7274,"17,697,713"
12/16/2017,12/20/2017,12/09/2017,.7307,"17,232,167"
12/16/2017,12/20/2017,12/02/2017,.7417,"17,289,177"
12/16/2017,12/20/2017,11/25/2017,.7430,"17,342,455"
12/16/2017,12/20/2017,11/18/2017,.7554,"18,932,424"
12/09/2017,12/13/2017,11/11/2017,.7585,"17,524,769"
12/09/2017,12/13/2017,11/18/2017,.7554,"18,932,424"
12/09/2017,12/13/2017,11/25/2017,.7430,"17,342,455"
12/09/2017,12/13/2017,12/02/2017,.7416,"17,275,398"
12/09/2017,12/13/2017,12/09/2017,.7310,"16,731,875"
12/02/2017,12/06/2017,12/02/2017,.7415,"17,150,432"
12/02/2017,12/06/2017,11/25/2017,.7430,"17,342,455"
12/02/2017,12/06/2017,11/18/2017,.7554,"18,932,425"
12/02/2017,12/06/2017,11/11/2017,.7583,"17,482,881"
12/02/2017,12/06/2017,11/04/2017,.7663,"18,173,848"
11/25/2017,11/29/2017,10/28/2017,.7844,"17,220,115"
11/25/2017,11/29/2017,11/04/2017,.7662,"18,005,613"
11/25/2017,11/29/2017,11/11/2017,.7577,"16,982,344"
11/25/2017,11/29/2017,11/18/2017,.7547,"18,341,858"
11/25/2017,11/29/2017,11/25/2017,.7416,"16,464,867"
11/18/2017,11/22/2017,11/18/2017,.7549,"18,177,489"
11/18/2017,11/22/2017,11/11/2017,.7579,"16,820,569"
11/18/2017,11/22/2017,11/04/2017,.7663,"17,881,838"
11/18/2017,11/22/2017,10/28/2017,.7844,"17,220,115"
11/18/2017,11/22/2017,10/21/2017,.7974,"18,805,646"
11/11/2017,11/15/2017,10/14/2017,.8280,"17,386,657"
11/11/2017,11/15/2017,10/21/2017,.7974,"18,805,646"
11/11/2017,11/15/2017,10/28/2017,.7879,"17,660,980"
11/11/2017,11/15/2017,11/04/2017,.7663,"17,881,838"
11/11/2017,11/15/2017,11/11/2017,.7575,"16,731,367"
11/04/2017,11/08/2017,11/04/2017,.7661,"17,733,848"
11/04/2017,11/08/2017,10/28/2017,.7880,"17,535,318"
11/04/2017,11/08/2017,10/21/2017,.7975,"18,805,646"
11/04/2017,11/08/2017,10/14/2017,.8280,"17,386,657"
11/04/2017,11/08/2017,10/07/2017,.8274,"19,195,600"
10/28/2017,11/01/2017,09/30/2017,.8357,"16,532,541"
10/28/2017,11/01/2017,10/07/2017,.8272,"18,874,770"
10/28/2017,11/01/2017,10/14/2017,.8279,"17,218,003"
10/28/2017,11/01/2017,10/21/2017,.7970,"18,554,679"
10/28/2017,11/01/2017,10/28/2017,.7865,"16,960,981"
10/21/2017,10/25/2017,10/21/2017,.7971,"18,509,361"
10/21/2017,10/25/2017,10/14/2017,.8279,"17,118,796"
10/21/2017,10/25/2017,10/07/2017,.8272,"18,748,281"
10/21/2017,10/25/2017,09/30/2017,.8353,"16,405,660"
10/21/2017,10/25/2017,09/23/2017,.8376,"17,953,970"
10/14/2017,10/18/2017,09/16/2017,.8477,"16,923,029"
10/14/2017,10/18/2017,09/23/2017,.8376,"17,953,970"
10/14/2017,10/18/2017,09/30/2017,.8353,"16,405,660"
10/14/2017,10/18/2017,10/07/2017,.8272,"18,748,281"
10/14/2017,10/18/2017,10/14/2017,.8277,"16,973,844"
10/07/2017,10/12/2017,10/07/2017,.8297,"18,141,118"
10/07/2017,10/12/2017,09/30/2017,.8353,"16,405,663"
10/07/2017,10/12/2017,09/23/2017,.8376,"17,954,026"
10/07/2017,10/12/2017,09/16/2017,.8477,"16,923,029"
10/07/2017,10/12/2017,09/09/2017,.8731,"9,375,080"
09/30/2017,10/04/2017,09/02/2017,.8718,"13,857,369"
09/30/2017,10/04/2017,09/09/2017,.8734,"8,916,529"
09/30/2017,10/04/2017,09/16/2017,.8475,"16,723,050"
09/30/2017,10/04/2017,09/23/2017,.8372,"17,704,217"
09/30/2017,10/04/2017,09/30/2017,.8345,"16,021,478"
09/23/2017,09/27/2017,09/23/2017,.8370,"17,580,829"
09/23/2017,09/27/2017,09/16/2017,.8475,"16,723,050"
09/23/2017,09/27/2017,09/09/2017,.8734,"8,916,529"
09/23/2017,09/27/2017,09/02/2017,.8718,"13,857,369"
09/23/2017,09/27/2017,08/26/2017,.8826,"15,184,017"
09/16/2017,09/20/2017,08/19/2017,.8770,"14,001,781"
09/16/2017,09/20/2017,08/26/2017,.8824,"15,099,659"
09/16/2017,09/20/2017,09/02/2017,.8718,"13,857,369"
09/16/2017,09/20/2017,09/09/2017,.8733,"8,903,301"
09/16/2017,09/20/2017,09/16/2017,.8476,"16,668,540"
09/09/2017,09/13/2017,09/09/2017,.8735,"8,693,116"
09/09/2017,09/13/2017,09/02/2017,.8700,"13,438,545"
09/09/2017,09/13/2017,08/26/2017,.8824,"15,099,659"
09/09/2017,09/13/2017,08/19/2017,.8770,"14,001,781"
09/09/2017,09/13/2017,08/12/2017,.8823,"13,792,341"
09/02/2017,09/07/2017,08/05/2017,.8622,"26,585,757"
09/02/2017,09/07/2017,08/12/2017,.8823,"13,709,576"
09/02/2017,09/07/2017,08/19/2017,.8772,"13,918,006"
09/02/2017,09/07/2017,08/26/2017,.8826,"14,819,379"
09/02/2017,09/07/2017,09/02/2017,.8706,"13,264,810"
08/26/2017,08/30/2017,08/26/2017,.8829,"14,153,562"
08/26/2017,08/30/2017,08/19/2017,.8768,"13,583,768"
08/26/2017,08/30/2017,08/12/2017,.8820,"13,414,455"
08/26/2017,08/30/2017,08/05/2017,.8619,"26,336,269"
08/26/2017,08/30/2017,07/29/2017,.8854,"18,700,471"
08/19/2017,08/23/2017,07/22/2017,.8916,"21,618,274"
08/19/2017,08/23/2017,07/29/2017,.8854,"18,700,471"
08/19/2017,08/23/2017,08/05/2017,.8619,"26,336,269"
