Week Ending Date,Report Date,Date,Weighted Prices,Sales
08/09/2014,08/13/2014,07/19/2014,.6864,"8,201,712"
08/09/2014,08/13/2014,07/26/2014,.6888,"8,761,379"
08/09/2014,08/13/2014,08/02/2014,.6929,"7,392,965"
08/09/2014,08/13/2014,08/09/2014,.6971,"7,456,294"
08/02/2014,08/06/2014,08/02/2014,.6929,"7,392,965"
08/02/2014,08/06/2014,07/26/2014,.6888,"8,761,379"
08/02/2014,08/06/2014,07/19/2014,.6864,"8,201,767"
08/02/2014,08/06/2014,07/12/2014,.6877,"8,713,265"
08/02/2014,08/06/2014,07/05/2014,.6944,"5,923,092"
07/26/2014,07/30/2014,06/28/2014,.6826,"8,076,333"
07/26/2014,07/30/2014,07/05/2014,.6944,"5,923,092"
07/26/2014,07/30/2014,07/12/2014,.6877,"8,671,212"
07/26/2014,07/30/2014,07/19/2014,.6869,"7,981,968"
07/26/2014,07/30/2014,07/26/2014,.6886,"8,537,679"
07/19/2014,07/23/2014,07/19/2014,.6869,"7,979,968"
07/19/2014,07/23/2014,07/12/2014,.6877,"8,671,212"
07/19/2014,07/23/2014,07/05/2014,.6944,"5,923,092"
07/19/2014,07/23/2014,06/28/2014,.6826,"8,076,333"
07/19/2014,07/23/2014,06/21/2014,.6791,"9,000,481"
07/12/2014,07/16/2014,06/14/2014,.6768,"6,892,467"
07/12/2014,07/16/2014,06/21/2014,.6793,"9,088,481"
07/12/2014,07/16/2014,06/28/2014,.6828,"8,163,083"
07/12/2014,07/16/2014,07/05/2014,.6944,"5,967,092"
07/12/2014,07/16/2014,07/12/2014,.6876,"8,739,512"
07/05/2014,07/09/2014,07/05/2014,.6942,"5,923,192"
07/05/2014,07/09/2014,06/28/2014,.6828,"8,163,413"
07/05/2014,07/09/2014,06/21/2014,.6790,"8,962,102"
07/05/2014,07/09/2014,06/14/2014,.6766,"6,853,060"
07/05/2014,07/09/2014,06/07/2014,.6776,"8,741,576"
06/28/2014,07/02/2014,05/31/2014,.6735,"8,031,366"
06/28/2014,07/02/2014,06/07/2014,.6767,"8,528,676"
06/28/2014,07/02/2014,06/14/2014,.6766,"6,853,060"
06/28/2014,07/02/2014,06/21/2014,.6790,"8,962,102"
06/28/2014,07/02/2014,06/28/2014,.6831,"8,075,563"
06/21/2014,06/25/2014,06/21/2014,.6795,"8,670,085"
06/21/2014,06/25/2014,06/14/2014,.6766,"6,853,060"
06/21/2014,06/25/2014,06/07/2014,.6767,"8,528,676"
06/21/2014,06/25/2014,05/31/2014,.6735,"8,031,366"
06/21/2014,06/25/2014,05/24/2014,.6812,"8,781,006"
06/14/2014,06/18/2014,05/17/2014,.6722,"8,780,035"
06/14/2014,06/18/2014,05/24/2014,.6807,"8,570,191"
06/14/2014,06/18/2014,05/31/2014,.6735,"8,031,366"
06/14/2014,06/18/2014,06/07/2014,.6767,"8,528,676"
06/14/2014,06/18/2014,06/14/2014,.6767,"6,612,310"
06/07/2014,06/11/2014,06/07/2014,.6769,"8,393,226"
06/07/2014,06/11/2014,05/31/2014,.6735,"8,031,366"
06/07/2014,06/11/2014,05/24/2014,.6807,"8,570,521"
06/07/2014,06/11/2014,05/17/2014,.6722,"8,780,090"
06/07/2014,06/11/2014,05/10/2014,.6724,"9,506,902"
05/31/2014,06/04/2014,05/03/2014,.6751,"8,212,183"
05/31/2014,06/04/2014,05/10/2014,.6724,"9,464,402"
05/31/2014,06/04/2014,05/17/2014,.6724,"8,907,590"
05/31/2014,06/04/2014,05/24/2014,.6806,"8,448,021"
05/31/2014,06/04/2014,05/31/2014,.6724,"7,861,366"
05/24/2014,05/29/2014,05/24/2014,.6808,"8,224,028"
05/24/2014,05/29/2014,05/17/2014,.6724,"8,907,590"
05/24/2014,05/29/2014,05/10/2014,.6721,"9,424,719"
05/24/2014,05/29/2014,05/03/2014,.6751,"8,212,183"
05/24/2014,05/29/2014,04/26/2014,.6873,"7,398,131"
05/17/2014,05/21/2014,04/19/2014,.6791,"7,306,646"
05/17/2014,05/21/2014,04/26/2014,.6873,"7,398,131"
05/17/2014,05/21/2014,05/03/2014,.6751,"8,212,237"
05/17/2014,05/21/2014,05/10/2014,.6721,"9,424,719"
05/17/2014,05/21/2014,05/17/2014,.6727,"8,775,747"
05/10/2014,05/14/2014,05/10/2014,.6717,"9,268,017"
05/10/2014,05/14/2014,05/03/2014,.6751,"8,212,237"
05/10/2014,05/14/2014,04/26/2014,.6873,"7,354,039"
05/10/2014,05/14/2014,04/19/2014,.6791,"7,306,646"
05/10/2014,05/14/2014,04/12/2014,.6708,"6,344,515"
05/03/2014,05/07/2014,04/05/2014,.6715,"7,304,986"
05/03/2014,05/07/2014,04/12/2014,.6708,"6,344,515"
05/03/2014,05/07/2014,04/19/2014,.6791,"7,306,646"
05/03/2014,05/07/2014,04/26/2014,.6873,"7,354,039"
05/03/2014,05/07/2014,05/03/2014,.6752,"8,168,437"
04/26/2014,04/30/2014,04/26/2014,.6872,"7,312,703"
04/26/2014,04/30/2014,04/19/2014,.6791,"7,306,646"
04/26/2014,04/30/2014,04/12/2014,.6707,"6,303,179"
04/26/2014,04/30/2014,04/05/2014,.6715,"7,304,986"
04/26/2014,04/30/2014,03/29/2014,.6672,"6,819,613"
04/19/2014,04/23/2014,03/22/2014,.6546,"6,864,945"
04/19/2014,04/23/2014,03/29/2014,.6672,"6,819,613"
04/19/2014,04/23/2014,04/05/2014,.6708,"7,088,384"
04/19/2014,04/23/2014,04/12/2014,.6707,"6,303,179"
04/19/2014,04/23/2014,04/19/2014,.6790,"7,270,696"
04/12/2014,04/16/2014,04/12/2014,.6718,"6,081,479"
04/12/2014,04/16/2014,04/05/2014,.6708,"7,088,384"
04/12/2014,04/16/2014,03/29/2014,.6672,"6,819,633"
04/12/2014,04/16/2014,03/22/2014,.6546,"6,865,000"
04/12/2014,04/16/2014,03/15/2014,.6510,"6,444,304"
04/05/2014,04/09/2014,03/08/2014,.6483,"6,321,812"
04/05/2014,04/09/2014,03/15/2014,.6507,"6,528,254"
04/05/2014,04/09/2014,03/22/2014,.6546,"6,865,000"
04/05/2014,04/09/2014,03/29/2014,.6672,"6,819,633"
04/05/2014,04/09/2014,04/05/2014,.6710,"7,024,434"
03/29/2014,04/02/2014,03/29/2014,.6672,"6,807,137"
03/29/2014,04/02/2014,03/22/2014,.6546,"6,865,000"
03/29/2014,04/02/2014,03/15/2014,.6507,"6,528,254"
03/29/2014,04/02/2014,03/08/2014,.6483,"6,321,812"
03/29/2014,04/02/2014,03/01/2014,.6439,"6,839,370"
03/22/2014,03/26/2014,02/22/2014,.6348,"6,033,690"
03/22/2014,03/26/2014,03/01/2014,.6439,"6,839,370"
03/22/2014,03/26/2014,03/08/2014,.6483,"6,321,812"
03/22/2014,03/26/2014,03/15/2014,.6507,"6,528,254"
03/22/2014,03/26/2014,03/22/2014,.6546,"6,865,000"
03/15/2014,03/19/2014,03/15/2014,.6506,"6,510,617"
03/15/2014,03/19/2014,03/08/2014,.6483,"6,321,812"
03/15/2014,03/19/2014,03/01/2014,.6434,"6,883,370"
03/15/2014,03/19/2014,02/22/2014,.6348,"6,033,690"
03/15/2014,03/19/2014,02/15/2014,.6290,"5,624,747"
03/08/2014,03/12/2014,02/08/2014,.6202,"6,783,268"
03/08/2014,03/12/2014,02/15/2014,.6290,"5,624,747"
03/08/2014,03/12/2014,02/22/2014,.6348,"6,033,690"
03/08/2014,03/12/2014,03/01/2014,.6434,"6,883,370"
03/08/2014,03/12/2014,03/08/2014,.6481,"6,078,308"
03/01/2014,03/05/2014,03/01/2014,.6425,"6,669,670"
03/01/2014,03/05/2014,02/22/2014,.6347,"5,992,409"
03/01/2014,03/05/2014,02/15/2014,.6283,"5,540,421"
03/01/2014,03/05/2014,02/08/2014,.6202,"6,783,268"
03/01/2014,03/05/2014,02/01/2014,.6137,"7,238,857"
02/22/2014,02/26/2014,01/25/2014,.6092,"7,511,611"
02/22/2014,02/26/2014,02/01/2014,.6137,"7,238,857"
02/22/2014,02/26/2014,02/08/2014,.6202,"6,783,268"
02/22/2014,02/26/2014,02/15/2014,.6283,"5,540,421"
02/22/2014,02/26/2014,02/22/2014,.6345,"5,948,559"
02/15/2014,02/20/2014,02/15/2014,.6283,"5,540,421"
02/15/2014,02/20/2014,02/08/2014,.6202,"6,783,268"
02/15/2014,02/20/2014,02/01/2014,.6137,"7,238,857"
02/15/2014,02/20/2014,01/25/2014,.6092,"7,511,611"
02/15/2014,02/20/2014,01/18/2014,.5956,"6,776,690"
02/08/2014,02/12/2014,01/11/2014,.5926,"6,143,879"
02/08/2014,02/12/2014,01/18/2014,.5956,"6,776,690"
02/08/2014,02/12/2014,01/25/2014,.6092,"7,511,611"
02/08/2014,02/12/2014,02/01/2014,.6137,"7,238,857"
02/08/2014,02/12/2014,02/08/2014,.6200,"6,691,268"
02/01/2014,02/05/2014,02/01/2014,.6136,"7,190,857"
02/01/2014,02/05/2014,01/25/2014,.6089,"7,470,275"
02/01/2014,02/05/2014,01/18/2014,.5956,"6,776,690"
02/01/2014,02/05/2014,01/11/2014,.5926,"6,143,879"
02/01/2014,02/05/2014,01/04/2014,.5978,"4,395,457"
01/25/2014,01/29/2014,12/28/2013,.5720,"5,924,237"
01/25/2014,01/29/2014,01/04/2014,.5978,"4,395,457"
01/25/2014,01/29/2014,01/11/2014,.5926,"6,143,879"
01/25/2014,01/29/2014,01/18/2014,.5956,"6,776,690"
01/25/2014,01/29/2014,01/25/2014,.6087,"7,382,325"
01/18/2014,01/23/2014,01/18/2014,.5950,"6,694,017"
01/18/2014,01/23/2014,01/11/2014,.5926,"6,143,879"
01/18/2014,01/23/2014,01/04/2014,.5978,"4,395,457"
01/18/2014,01/23/2014,12/28/2013,.5720,"5,924,237"
01/18/2014,01/23/2014,12/21/2013,.5758,"8,523,708"
01/11/2014,01/15/2014,12/14/2013,.5750,"7,799,761"
01/11/2014,01/15/2014,12/21/2013,.5758,"8,523,708"
01/11/2014,01/15/2014,12/28/2013,.5720,"5,924,237"
01/11/2014,01/15/2014,01/04/2014,.5978,"4,395,457"
01/11/2014,01/15/2014,01/11/2014,.5928,"6,006,029"
01/04/2014,01/08/2014,01/04/2014,.5975,"4,351,557"
01/04/2014,01/08/2014,12/28/2013,.5720,"5,924,237"
01/04/2014,01/08/2014,12/21/2013,.5758,"8,523,708"
01/04/2014,01/08/2014,12/14/2013,.5750,"7,799,761"
01/04/2014,01/08/2014,12/07/2013,.5592,"7,082,107"
12/28/2013,01/02/2014,11/30/2013,.5923,"4,550,121"
12/28/2013,01/02/2014,12/07/2013,.5592,"7,082,107"
12/28/2013,01/02/2014,12/14/2013,.5745,"7,716,529"
12/28/2013,01/02/2014,12/21/2013,.5757,"8,523,708"
12/28/2013,01/02/2014,12/28/2013,.5716,"6,616,960"
12/21/2013,12/26/2013,12/21/2013,.5761,"8,348,308"
12/21/2013,12/26/2013,12/14/2013,.5744,"7,671,529"
12/21/2013,12/26/2013,12/07/2013,.5592,"7,082,107"
12/21/2013,12/26/2013,11/30/2013,.5923,"4,550,121"
12/21/2013,12/26/2013,11/23/2013,.5940,"6,328,414"
12/14/2013,12/18/2013,11/16/2013,.5779,"5,852,689"
12/14/2013,12/18/2013,11/23/2013,.5940,"6,328,414"
12/14/2013,12/18/2013,11/30/2013,.5923,"4,550,121"
12/14/2013,12/18/2013,12/07/2013,.5592,"7,082,107"
12/14/2013,12/18/2013,12/14/2013,.5742,"7,533,679"
12/07/2013,12/11/2013,12/07/2013,.5586,"6,964,357"
12/07/2013,12/11/2013,11/30/2013,.5926,"4,550,121"
12/07/2013,12/11/2013,11/23/2013,.5940,"6,328,414"
12/07/2013,12/11/2013,11/16/2013,.5779,"5,852,689"
12/07/2013,12/11/2013,11/09/2013,.5724,"5,751,212"
11/30/2013,12/04/2013,11/02/2013,.5800,"6,304,542"
11/30/2013,12/04/2013,11/09/2013,.5724,"5,751,212"
11/30/2013,12/04/2013,11/16/2013,.5779,"5,852,689"
11/30/2013,12/04/2013,11/23/2013,.5940,"6,328,414"
11/30/2013,12/04/2013,11/30/2013,.5930,"4,422,171"
11/23/2013,11/27/2013,11/23/2013,.5942,"6,096,810"
11/23/2013,11/27/2013,11/16/2013,.5775,"5,811,353"
11/23/2013,11/27/2013,11/09/2013,.5724,"5,751,212"
11/23/2013,11/27/2013,11/02/2013,.5800,"6,304,542"
11/23/2013,11/27/2013,10/26/2013,.5604,"8,834,536"
11/16/2013,11/20/2013,10/19/2013,.5713,"6,998,738"
11/16/2013,11/20/2013,10/26/2013,.5604,"8,834,536"
11/16/2013,11/20/2013,11/02/2013,.5800,"6,304,542"
11/16/2013,11/20/2013,11/09/2013,.5724,"5,751,212"
11/16/2013,11/20/2013,11/16/2013,.5774,"5,769,353"
11/09/2013,11/14/2013,11/09/2013,.5724,"5,751,212"
11/09/2013,11/14/2013,11/02/2013,.5800,"6,304,542"
11/09/2013,11/14/2013,10/26/2013,.5604,"8,834,536"
11/09/2013,11/14/2013,10/19/2013,.5713,"6,998,738"
11/09/2013,11/14/2013,10/12/2013,.5802,0
11/02/2013,11/06/2013,10/05/2013,.5805,0
11/02/2013,11/06/2013,10/12/2013,.5802,0
11/02/2013,11/06/2013,10/19/2013,.5713,"6,998,738"
11/02/2013,11/06/2013,10/26/2013,.5604,"8,834,536"
11/02/2013,11/06/2013,11/02/2013,.5796,"6,216,542"
10/26/2013,10/30/2013,10/26/2013,.5604,"8,834,757"
10/26/2013,10/30/2013,10/19/2013,.5713,"6,998,738"
10/26/2013,10/30/2013,10/12/2013,.5802,0
10/26/2013,10/30/2013,10/05/2013,.5805,0
10/26/2013,10/30/2013,09/28/2013,.5803,0
10/19/2013,10/23/2013,09/21/2013,.5823,"7,296,215"
10/19/2013,10/23/2013,09/28/2013,.5803,0
10/19/2013,10/23/2013,10/05/2013,.5805,0
10/19/2013,10/23/2013,10/12/2013,.5802,0
10/19/2013,10/23/2013,10/19/2013,.5711,"6,920,888"
10/12/2013,10/23/2013,10/12/2013,.5802,0
10/12/2013,10/23/2013,10/05/2013,.5805,0
10/12/2013,10/23/2013,09/28/2013,.5803,0
10/12/2013,10/23/2013,09/21/2013,.5823,"7,296,215"
10/12/2013,10/23/2013,09/14/2013,.5753,"8,265,441"
10/05/2013,10/23/2013,09/07/2013,.5785,"4,877,699"
10/05/2013,10/23/2013,09/14/2013,.5753,"8,265,441"
10/05/2013,10/23/2013,09/21/2013,.5823,"7,296,215"
10/05/2013,10/23/2013,09/28/2013,.5803,0
10/05/2013,10/23/2013,10/05/2013,.5805,0
09/28/2013,10/23/2013,09/28/2013,.5803,0
09/28/2013,10/23/2013,09/21/2013,.5823,"7,296,215"
09/28/2013,10/23/2013,09/14/2013,.5753,"8,265,441"
09/28/2013,10/23/2013,09/07/2013,.5785,"4,877,699"
09/28/2013,10/23/2013,08/31/2013,.5741,"7,736,712"
09/21/2013,09/25/2013,08/24/2013,.5828,"8,228,168"
09/21/2013,09/25/2013,08/31/2013,.5741,"7,736,712"
09/21/2013,09/25/2013,09/07/2013,.5785,"4,877,699"
09/21/2013,09/25/2013,09/14/2013,.5753,"8,265,441"
09/21/2013,09/25/2013,09/21/2013,.5823,"7,296,215"
09/14/2013,09/18/2013,09/14/2013,.5794,"7,973,524"
09/14/2013,09/18/2013,09/07/2013,.5785,"4,877,699"
09/14/2013,09/18/2013,08/31/2013,.5741,"7,695,120"
09/14/2013,09/18/2013,08/24/2013,.5828,"8,227,168"
09/14/2013,09/18/2013,08/17/2013,.5762,"9,176,217"
09/07/2013,09/11/2013,08/10/2013,.5735,"8,539,629"
09/07/2013,09/11/2013,08/17/2013,.5762,"9,176,217"
09/07/2013,09/11/2013,08/24/2013,.5829,"8,260,268"
09/07/2013,09/11/2013,08/31/2013,.5741,"7,695,120"
09/07/2013,09/11/2013,09/07/2013,.5782,"4,789,949"
08/31/2013,09/05/2013,08/31/2013,.5740,"7,675,120"
08/31/2013,09/05/2013,08/24/2013,.5829,"8,260,268"
08/31/2013,09/05/2013,08/17/2013,.5762,"9,176,217"
08/31/2013,09/05/2013,08/10/2013,.5735,"8,539,629"
08/31/2013,09/05/2013,08/03/2013,.5833,"6,784,531"
08/24/2013,08/28/2013,07/27/2013,.5793,"8,493,888"
08/24/2013,08/28/2013,08/03/2013,.5831,"6,823,552"
08/24/2013,08/28/2013,08/10/2013,.5734,"8,573,911"
08/24/2013,08/28/2013,08/17/2013,.5762,"9,176,217"
08/24/2013,08/28/2013,08/24/2013,.5829,"8,260,268"
08/17/2013,08/21/2013,08/17/2013,.5762,"9,176,217"
08/17/2013,08/21/2013,08/10/2013,.5741,"8,573,911"
08/17/2013,08/21/2013,08/03/2013,.5831,"6,823,552"
08/17/2013,08/21/2013,07/27/2013,.5793,"8,494,163"
08/17/2013,08/21/2013,07/20/2013,.5825,"8,088,870"
08/10/2013,08/14/2013,07/13/2013,.5737,"9,204,516"
08/10/2013,08/14/2013,07/20/2013,.5822,"8,046,170"
08/10/2013,08/14/2013,07/27/2013,.5793,"8,494,163"
08/10/2013,08/14/2013,08/03/2013,.5831,"6,823,552"
08/10/2013,08/14/2013,08/10/2013,.5741,"8,380,011"
08/03/2013,08/07/2013,08/03/2013,.5835,"6,779,652"
08/03/2013,08/07/2013,07/27/2013,.5793,"8,494,163"
08/03/2013,08/07/2013,07/20/2013,.5822,"8,046,170"
08/03/2013,08/07/2013,07/13/2013,.5737,"9,204,516"
08/03/2013,08/07/2013,07/06/2013,.5895,"6,393,408"
07/27/2013,07/31/2013,06/29/2013,.5717,"9,471,982"
07/27/2013,07/31/2013,07/06/2013,.5895,"6,393,408"
07/27/2013,07/31/2013,07/13/2013,.5737,"9,204,516"
07/27/2013,07/31/2013,07/20/2013,.5822,"8,046,170"
07/27/2013,07/31/2013,07/27/2013,.5791,"8,494,163"
07/20/2013,07/24/2013,07/20/2013,.5835,"7,998,820"
07/20/2013,07/24/2013,07/13/2013,.5737,"9,204,516"
07/20/2013,07/24/2013,07/06/2013,.5820,"5,962,248"
07/20/2013,07/24/2013,06/29/2013,.5717,"9,471,982"
07/20/2013,07/24/2013,06/22/2013,.5822,"8,457,643"
07/13/2013,07/17/2013,06/15/2013,.5739,"8,095,211"
07/13/2013,07/17/2013,06/22/2013,.5822,"8,457,919"
07/13/2013,07/17/2013,06/29/2013,.5717,"9,471,982"
07/13/2013,07/17/2013,07/06/2013,.5821,"5,962,248"
07/13/2013,07/17/2013,07/13/2013,.5735,"9,032,066"
07/06/2013,07/10/2013,07/06/2013,.5818,"6,006,248"
07/06/2013,07/10/2013,06/29/2013,.5717,"9,471,982"
07/06/2013,07/10/2013,06/22/2013,.5822,"8,413,919"
07/06/2013,07/10/2013,06/15/2013,.5739,"8,095,211"
07/06/2013,07/10/2013,06/08/2013,.5680,"8,282,578"
06/29/2013,07/03/2013,06/01/2013,.5815,"7,499,456"
06/29/2013,07/03/2013,06/08/2013,.5680,"8,282,578"
06/29/2013,07/03/2013,06/15/2013,.5739,"8,095,211"
06/29/2013,07/03/2013,06/22/2013,.5822,"8,413,919"
06/29/2013,07/03/2013,06/29/2013,.5712,"9,252,982"
06/22/2013,06/26/2013,06/22/2013,.5864,"8,792,376"
06/22/2013,06/26/2013,06/15/2013,.5739,"8,095,211"
06/22/2013,06/26/2013,06/08/2013,.5680,"8,282,578"
06/22/2013,06/26/2013,06/01/2013,.5815,"7,499,456"
06/22/2013,06/26/2013,05/25/2013,.5737,"9,317,743"
06/15/2013,06/19/2013,05/18/2013,.5717,"8,025,240"
06/15/2013,06/19/2013,05/25/2013,.5737,"9,317,743"
06/15/2013,06/19/2013,06/01/2013,.5815,"7,499,456"
06/15/2013,06/19/2013,06/08/2013,.5680,"8,282,578"
06/15/2013,06/19/2013,06/15/2013,.5742,"7,934,618"
06/08/2013,06/12/2013,06/08/2013,.5682,"8,145,649"
06/08/2013,06/12/2013,06/01/2013,.5815,"7,499,456"
06/08/2013,06/12/2013,05/25/2013,.5738,"9,317,798"
06/08/2013,06/12/2013,05/18/2013,.5717,"8,025,240"
06/08/2013,06/12/2013,05/11/2013,.5768,"6,244,486"
06/01/2013,06/05/2013,05/04/2013,.5796,"8,448,156"
06/01/2013,06/05/2013,05/11/2013,.5768,"6,244,486"
06/01/2013,06/05/2013,05/18/2013,.5717,"8,025,240"
06/01/2013,06/05/2013,05/25/2013,.5738,"9,317,909"
06/01/2013,06/05/2013,06/01/2013,.5813,"7,427,606"
05/25/2013,05/30/2013,05/25/2013,.5742,"9,241,959"
05/25/2013,05/30/2013,05/18/2013,.5717,"8,025,240"
05/25/2013,05/30/2013,05/11/2013,.5768,"6,244,486"
05/25/2013,05/30/2013,05/04/2013,.5796,"8,448,156"
05/25/2013,05/30/2013,04/27/2013,.5648,"9,052,006"
05/18/2013,05/22/2013,04/20/2013,.5766,"8,391,731"
05/18/2013,05/22/2013,04/27/2013,.5648,"9,052,006"
05/18/2013,05/22/2013,05/04/2013,.5796,"8,448,156"
05/18/2013,05/22/2013,05/11/2013,.5768,"6,244,486"
05/18/2013,05/22/2013,05/18/2013,.5720,"7,981,340"
05/11/2013,05/15/2013,05/11/2013,.5776,"6,068,636"
05/11/2013,05/15/2013,05/04/2013,.5796,"8,448,156"
05/11/2013,05/15/2013,04/27/2013,.5648,"9,052,006"
05/11/2013,05/15/2013,04/20/2013,.5766,"8,391,731"
05/11/2013,05/15/2013,04/13/2013,.5703,"6,579,573"
05/04/2013,05/08/2013,04/06/2013,.5866,"6,874,972"
05/04/2013,05/08/2013,04/13/2013,.5703,"6,579,575"
05/04/2013,05/08/2013,04/20/2013,.5766,"8,391,740"
05/04/2013,05/08/2013,04/27/2013,.5648,"9,052,007"
05/04/2013,05/08/2013,05/04/2013,.5809,"8,276,788"
04/27/2013,05/01/2013,04/27/2013,.5650,"8,921,915"
04/27/2013,05/01/2013,04/20/2013,.5766,"8,306,368"
04/27/2013,05/01/2013,04/13/2013,.5703,"6,576,818"
04/27/2013,05/01/2013,04/06/2013,.5866,"6,874,972"
04/27/2013,05/01/2013,03/30/2013,.5796,"9,027,843"
04/20/2013,04/24/2013,03/23/2013,.5912,"7,101,544"
04/20/2013,04/24/2013,03/30/2013,.5796,"9,027,843"
04/20/2013,04/24/2013,04/06/2013,.5867,"6,833,636"
04/20/2013,04/24/2013,04/13/2013,.5703,"6,576,818"
04/20/2013,04/24/2013,04/20/2013,.5766,"8,306,368"
04/13/2013,04/17/2013,04/13/2013,.5721,"6,379,168"
04/13/2013,04/17/2013,04/06/2013,.5867,"6,833,636"
04/13/2013,04/17/2013,03/30/2013,.5797,"9,070,343"
04/13/2013,04/17/2013,03/23/2013,.5912,"7,101,544"
04/13/2013,04/17/2013,03/16/2013,.6106,"7,087,421"
04/06/2013,04/10/2013,03/09/2013,.6081,"7,594,079"
04/06/2013,04/10/2013,03/16/2013,.6110,"7,043,329"
04/06/2013,04/10/2013,03/23/2013,.5912,"7,101,544"
04/06/2013,04/10/2013,03/30/2013,.5797,"9,070,343"
04/06/2013,04/10/2013,04/06/2013,.5873,"6,713,056"
03/30/2013,04/03/2013,03/30/2013,.5816,"8,482,983"
03/30/2013,04/03/2013,03/23/2013,.5912,"7,101,544"
03/30/2013,04/03/2013,03/16/2013,.6110,"7,043,329"
03/30/2013,04/03/2013,03/09/2013,.6081,"7,594,079"
03/30/2013,04/03/2013,03/02/2013,.6350,"7,391,111"
03/23/2013,03/27/2013,02/23/2013,.6299,"7,905,540"
03/23/2013,03/27/2013,03/02/2013,.6350,"7,391,111"
03/23/2013,03/27/2013,03/09/2013,.6081,"7,594,079"
03/23/2013,03/27/2013,03/16/2013,.6110,"7,043,329"
03/23/2013,03/27/2013,03/23/2013,.5916,"7,049,544"
03/16/2013,03/20/2013,03/16/2013,.6109,"6,992,829"
03/16/2013,03/20/2013,03/09/2013,.6081,"7,594,079"
03/16/2013,03/20/2013,03/02/2013,.6350,"7,391,111"
03/16/2013,03/20/2013,02/23/2013,.6299,"7,905,540"
03/16/2013,03/20/2013,02/16/2013,.6342,"7,125,724"
03/09/2013,03/13/2013,02/09/2013,.6461,"6,502,246"
03/09/2013,03/13/2013,02/16/2013,.6342,"7,125,889"
03/09/2013,03/13/2013,02/23/2013,.6302,"7,948,290"
03/09/2013,03/13/2013,03/02/2013,.6350,"7,391,166"
03/09/2013,03/13/2013,03/09/2013,.6080,"7,554,079"
03/02/2013,03/06/2013,03/02/2013,.6351,"7,135,074"
03/02/2013,03/06/2013,02/23/2013,.6302,"7,948,290"
03/02/2013,03/06/2013,02/16/2013,.6342,"7,125,889"
03/02/2013,03/06/2013,02/09/2013,.6461,"6,502,246"
03/02/2013,03/06/2013,02/02/2013,.6475,"7,433,732"
02/23/2013,02/27/2013,01/26/2013,.6536,"7,488,478"
02/23/2013,02/27/2013,02/02/2013,.6475,"7,433,620"
02/23/2013,02/27/2013,02/09/2013,.6461,"6,502,189"
02/23/2013,02/27/2013,02/16/2013,.6342,"7,125,889"
02/23/2013,02/27/2013,02/23/2013,.6305,"7,739,873"
02/16/2013,02/21/2013,02/16/2013,.6342,"7,125,889"
02/16/2013,02/21/2013,02/09/2013,.6461,"6,502,189"
02/16/2013,02/21/2013,02/02/2013,.6475,"7,433,620"
02/16/2013,02/21/2013,01/26/2013,.6536,"7,488,478"
02/16/2013,02/21/2013,01/19/2013,.6437,"9,355,092"
02/09/2013,02/13/2013,01/12/2013,.6560,"8,249,735"
02/09/2013,02/13/2013,01/19/2013,.6437,"9,355,092"
02/09/2013,02/13/2013,01/26/2013,.6536,"7,488,478"
02/09/2013,02/13/2013,02/02/2013,.6475,"7,433,620"
02/09/2013,02/13/2013,02/09/2013,.6466,"6,430,239"
02/02/2013,02/06/2013,02/02/2013,.6476,"7,437,620"
02/02/2013,02/06/2013,01/26/2013,.6536,"7,488,478"
02/02/2013,02/06/2013,01/19/2013,.6437,"9,355,092"
02/02/2013,02/06/2013,01/12/2013,.6562,"8,291,735"
02/02/2013,02/06/2013,01/05/2013,.6477,"4,755,312"
01/26/2013,01/30/2013,12/29/2012,.6579,"5,840,570"
01/26/2013,01/30/2013,01/05/2013,.6477,"4,755,312"
01/26/2013,01/30/2013,01/12/2013,.6562,"8,291,735"
01/26/2013,01/30/2013,01/19/2013,.6437,"9,355,092"
01/26/2013,01/30/2013,01/26/2013,.6539,"7,317,906"
01/19/2013,01/24/2013,01/19/2013,.6449,"9,084,454"
01/19/2013,01/24/2013,01/12/2013,.6571,"8,244,956"
01/19/2013,01/24/2013,01/05/2013,.6484,"4,742,892"
01/19/2013,01/24/2013,12/29/2012,.6579,"5,840,570"
01/19/2013,01/24/2013,12/22/2012,.6673,"7,725,478"
01/12/2013,01/16/2013,12/15/2012,.6544,"7,175,641"
01/12/2013,01/16/2013,12/22/2012,.6673,"7,725,478"
01/12/2013,01/16/2013,12/29/2012,.6579,"5,840,570"
01/12/2013,01/16/2013,01/05/2013,.6484,"4,742,892"
01/12/2013,01/16/2013,01/12/2013,.6566,"8,161,620"
01/05/2013,01/09/2013,01/05/2013,.6482,"4,702,892"
01/05/2013,01/09/2013,12/29/2012,.6579,"5,840,570"
01/05/2013,01/09/2013,12/22/2012,.6673,"7,725,478"
01/05/2013,01/09/2013,12/15/2012,.6544,"7,175,641"
01/05/2013,01/09/2013,12/08/2012,.6632,"7,260,769"
12/29/2012,01/03/2013,12/01/2012,.6577,"7,954,423"
12/29/2012,01/03/2013,12/08/2012,.6632,"7,260,769"
12/29/2012,01/03/2013,12/15/2012,.6544,"7,175,641"
12/29/2012,01/03/2013,12/22/2012,.6673,"7,725,478"
12/29/2012,01/03/2013,12/29/2012,.6579,"5,840,570"
12/22/2012,12/27/2012,12/22/2012,.6678,"7,430,335"
12/22/2012,12/27/2012,12/15/2012,.6544,"7,175,641"
